name,state,address,city,city_location,latitude,longitude
ST. XAVIER'S SENIOR SECONDARY SCHOOL,CHATTISGARH,CIVIL COURT ROAD DHAMTARI-493 773,DHAMTARI,"(20.71, 81.55)",20.681771,81.576243
ST. XAVIER'S HIGH SCHOOL,CHATTISGARH,BORSI - DHANORA ROAD P.O. HAUNODA DURG-491 001,SAUNDA,"(23.66, 85.35)",23.571303,85.360746
ROYAL KIDS' CONVENT,CHATTISGARH,LALBAGH G.E. ROAD RAJNANDGAON-491 441,NANDGAON,"(20.307, 74.657)",20.346322,74.713584
PRAKASH VIDYALAYA,CHATTISGARH,KIRANDUL BAILADILA SOUTH BASTAR-DANTEWADA-494 556,KIRANUR,"(11.692, 79.2899)",11.66713,79.191087
CARMEL CONVENT ENGLISH MEDIUM HIGH SCHOOL,CHATTISGARH,BISHRAMPUR POST OFFICE BISHRAMPUR SURAJPUR-497 226,SURAJPURA,"(25.2576, 86.2283)",25.17022,86.313793
THE RADIANT WAY SCHOOL,CHATTISGARH,BEHIND PT. RAVI SHANKER SHUKLA UNIVERSITY RAIPUR-492 010,RAIPUR BUZURG,"(25.7118, 85.6956)",25.660383,85.680029
ST. XAVIER'S HIGH SCHOOL,CHATTISGARH,"CHANDNI CHOWK, SAHEED PARK ROAD JAGADALPUR BASTAR-494 001",GADARPUR,"(29.0437, 79.2465)",28.982986,79.312422
PRAKASH VIDYALAYA,CHATTISGARH,BACHELI BACHELI SOUTH BASTAR-DANTEWADA-494 553,BASARH,"(25.9808, 85.1285)",25.916923,85.096575
CARMEL PUBLIC SCHOOL,CHATTISGARH,TULSI TILDA RAIPUR-493 114,RAIPUR,"(21.25, 81.63)",21.191725,81.670093
SACRED HEART HIGH SCHOOL,CHATTISGARH,BALODA BAZAR RAIPUR-493 332,RAIPUR,"(21.25, 81.63)",21.328671,81.630145
NIRMAL NIKETAN SCHOOL,CHATTISGARH,KARLI DANTEWADA SOUTH BASTAR-DANTEWADA-494 449,KARELI,"(22.9153, 79.0638)",23.000292,78.973604
M.S.B. EDUCATIONAL INSTITUTE,CHATTISGARH,OPP. DR. VIRDI C. T. SCAN M. G. ROAD RAIPUR-492 001,RAIPUR BUZURG,"(25.7118, 85.6956)",25.644275,85.719152
"ST. ANNE'S ENGLISH MEDIUM SCHOOL, BANJARI",CHATTISGARH,BHAKHARA ROAD VILL- BANJARI DHAMTARI-493663,DHAMTARI,"(20.71, 81.55)",20.773805,81.485445
ST. XAVIER'S SENIOR SECONDARY SCHOOL,CHANDIGARH,SECTOR 44 - C CHANDIGARH-160 047,CHANDIGARH,"(30.75, 76.78)",30.695856,76.684121
ST. STEPHEN'S SCHOOL,CHANDIGARH,SECTOR 45 - B CHANDIGARH-160 047,CHANDIGARH,"(30.75, 76.78)",30.761353,76.854592
TENDER HEART SCHOOL,CHANDIGARH,OPP. H.NO. 670 SECTOR 33 - B CHANDIGARH-160 020,CHANDIGARH,"(30.75, 76.78)",30.777965,76.760765
STRAWBERRY FIELDS HIGH SCHOOL,CHANDIGARH,SECTOR 26 CHANDIGARH-160 019,CHANDIGARH,"(30.75, 76.78)",30.79015,76.75095
THE FRANK ANTHONY PUBLIC SCHOOL,DELHI,LAJPAT NAGAR IV SOUTH DELHI-110 024,DELHI,"(28.61, 77.23)",28.683935,77.312054
SWAMI HARIHARANAND PUBLIC SCHOOL,DELHI,YAMUNA BAZAR NORTH DELHI-110 006,DELHI,"(28.61, 77.23)",28.604694,77.239908
DON BOSCO TECHNICAL INSTITUTE,DELHI,OKHLA ROAD SOUTH DELHI-110 025,DELHI,"(28.61, 77.23)",28.5403,77.212136
GEMS MODERN ACADEMY,DUBAI,P. O. BOX NO. 53663 DUBAI (U.A.E.) NA-0000,MUMBAI,"(19.0761, 72.8775)",19.109325,72.974303
J.S.S. INTERNATIONAL SCHOOL,DUBAI,"P. O. BOX NO. 37232 671-1431, AL BARSHA SOUTH DUBAI (U.A.E.) NA-0000",BHAI RUPA,"(30.4311, 75.2206)",30.450641,75.175178
AMBASSADOR SCHOOL,DUBAI,STREET NO. 41 A MANKHOOL DUBAI (U.A.E.) NA-126924,MADURAI,"(9.9252, 78.1198)",10.018959,78.104435
MANOVIKAS ENGLISH MEDIUM SCHOOL,GOA,"SONSODDO, GOGOL FATORDA MARGAO SOUTH GOA-403 602",UMARGA,"(17.84, 76.6217)",17.862343,76.589059
SHARADA MANDIR SCHOOL,GOA,MIRAMAR PANAJI NORTH GOA-403 001,PANAJI,"(15.4989, 73.8278)",15.497515,73.900769
MATER DEI INSTITUTION,GOA,SALI GAO BARDEZ SOUTH GOA-403 511,BAROD,"(23.7889, 75.8116)",23.738971,75.903705
ST. ANDREW'S SCHOOL,GOA,BEHIND ST. ANDREW'S CHURCH VASCO-DA-GAMA SOUTH GOA-403802,VASCO DA GAMA,"(15.3981, 73.8111)",15.469028,73.743337
S.D.A. HIGHER SECONDARY SCHOOL,GUJARAT,132 FT. RING ROAD HARIPURA MANINAGAR EAST AHMEDABAD-380 008,AHMEDABAD,"(23.03, 72.58)",23.018531,72.666066
METAS MCD SCHOOL OF SEVENTH-DAY ADVENTISTS,GUJARAT,POST BOX NO. 24 ATHWA LINES SURAT-395 001,KAITHAL,"(29.8015, 76.3998)",29.855109,76.437024
S.N. KANSAGRA SCHOOL,GUJARAT,UNIVERSITY ROAD RAJKOT-360 005,RAJKOT,"(22.3, 70.7833)",22.295206,70.751676
QUEEN OF ANGELS' CONVENT HIGHER SECONDARY SCHOOL,GUJARAT,AT & P.O. VADADLA BHARUCH-392 015,BHARUCH,"(21.6948, 72.9805)",21.688351,72.936877
ATUL VIDYALAYA,GUJARAT,AT & P.O. ATUL ATUL VALSAD-396 020,VALSAD,"(20.61, 72.926)",20.521582,72.995584
SEVENTH-DAY ADVENTIST HIGHER SECONDARY SCHOOL,GUJARAT,SHYAMNAGAR 3 VIJALPUR NAVSARI-396 450,NAGAR,"(27.4247, 77.0995)",27.422817,77.152346
EKLAVYA SCHOOL,GUJARAT,VILLAGE SANATHAL P.O. SARKHEJ AHMEDABAD-382 210,AHMEDABAD,"(23.03, 72.58)",23.097587,72.555683
ANAND NIKETAN,GUJARAT,THALTEJ - SHILAJ ROAD NR. AMBLI RLY. CROSSING SHILAJ AHMEDABAD-380 058,AHMEDABAD,"(23.03, 72.58)",23.100553,72.558389
M.S.B. EDUCATIONAL INSTITUTE,GUJARAT,AT & POST LILISRA TALUK GODHRA LILISRA PANCHMAHALS-389 001,PALONCHA,"(17.6018, 80.7051)",17.691105,80.7575
SEVENTH DAY ADVENTIST HIGH SCHOOL,GUJARAT,TICHAKPURA VYARA SURAT-394 650,SURAT,"(21.1702, 72.8311)",21.197714,72.855055
AMARJYOTI SARASWATI INTERNATIONAL SCHOOL,GUJARAT,. KALVIBID BHAVNAGAR-364 002,BHAVNAGAR,"(21.76, 72.15)",21.821473,72.180727
RYAN INTERNATIONAL SCHOOL,GUJARAT,B/H DUMAS RESORT RUNDH MAGDALLA VILLAGE DUMAS ROAD SURAT-395 007,KHARSOD B,"(23.2225, 75.386)",23.181319,75.399201
S.G.V.P. INTERNATIONAL SCHOOL,GUJARAT,SARKHEJ - GANDHINAGAR HIGHWAY CHHARODI AHMEDABAD-382 481,AHMEDABAD,"(23.03, 72.58)",23.116472,72.556276
ZYDUS SCHOOL FOR EXCELLENCE,GUJARAT,NEAR ALKA PARK BUS STOP VEJALPUR AHMEDABAD-380 058,AHMEDABAD,"(23.03, 72.58)",23.08701,72.536027
J.G. INTERNATIONAL SCHOOL,GUJARAT,THALTEJ OPP. GULAB TOWER AHMEDABAD-380 061,AHMEDABAD,"(23.03, 72.58)",23.018795,72.643776
NALANDA INTERNATIONAL SCHOOL,GUJARAT,SEVASI - MAHAPURA ROAD VADODARA-391 101,VADODARA,"(22.3, 73.2)",22.259825,73.13842
AL MADRASA-TUS-SAIFIYA-TUL-BURHANIAH,GUJARAT,MOHAMMADI BAUG OPP. RAILWAY STATION JUNCTION ROAD RAJKOT-360 001,GUNTAKAL JUNCTION,"(15.12, 77.63)",15.098737,77.569843
SMT. S.M. VAGHASIA ENGLISH MEDIUM SCHOOL,GUJARAT,CHAKKARGADH ROAD AMRELI-365 601,HAKKA,"(25.9163, 87.6474)",25.990188,87.642174
LALJI MEHROTRA LIONS SCHOOL,GUJARAT,"AT. OGNAJ, NR. LIONS EYE HOSPITAL OFF. SARKHEJ-GANDHINAGAR HIGHWAY AHMEDABAD-380 060",GHANDINAGAR,"(23.223, 72.65)",23.2659,72.582737
S.N.V. INTERNATIONAL SCHOOL,GUJARAT,NADIAD -UTTARSANDA -BHUMEL ROAD NADIAD KHEDA-387370,TANSANDRA,"(13.0554, 77.6342)",13.011024,77.686559
ANAND NIKETAN,GUJARAT,B/H FUN REPUBLIC S.G. HIGHWAY SATELLITE AHMEDABAD-380 015,AHMEDABAD,"(23.03, 72.58)",22.96358,72.53525
THE NEW TULIP INTERNATIONAL SCHOOL,GUJARAT,STERLING CITY BOPAL AHMEDABAD-380 058,AHMEDABAD,"(23.03, 72.58)",23.128315,72.529817
RYAN INTERNATIONAL SCHOOL,GUJARAT,"NH - 6, TAPTI RAILWAY CROSSING BLOCK NO. 282, VILLAGE KARELI TALUKA PALSANA SURAT-394 310",SURAT,"(21.1702, 72.8311)",21.133198,72.798639
SAINT PAUL'S SCHOOL,GUJARAT,P.B. NO. 1519 SAURASHTRA UNIVERSITY P.O. RAJKOT-360 005,KHARSOD B,"(23.2225, 75.386)",23.273205,75.360942
BILLABONG HIGH INTERNATIONAL SCHOOL,GUJARAT,VADSAR KALALI RING ROAD OPP. B.P. PETROL PUMP NEAR ROYAL ACRES VADODARA-390 010,DASARHALLI,"(13.0465, 77.513)",12.958132,77.533427
DIVINE INTERNATIONAL SCHOOL,GUJARAT,NIKOL-NARODA ROAD NEAR SHUKAN BUNGALOWS NIKOL AHMEDABAD-382 350,AHMEDABAD,"(23.03, 72.58)",22.955735,72.658353
SWAMINARAYAN DHAM INTERNATIONAL SCHOOL,GUJARAT,DHOLAKUVA ROAD P.O. INDRODA GANDHINAGAR-382 009,GHANDINAGAR,"(23.223, 72.65)",23.179399,72.553133
VIBGYOR HIGH,GUJARAT,"OPP. BANCO PRODUCTS, PADRA ROAD BEHIND BHAYALI RAILWAY STATION VADODARA-391 410",VADODARA,"(22.3, 73.2)",22.274867,73.23235
VAPI PUBLIC SCHOOL,GUJARAT,"SURVEY NO. 574/1 VATAR MAIN ROAD, VATAR VAPI VALSAD-396 191",VALSAD,"(20.61, 72.926)",20.687032,72.832524
MADHAV INTERNATIONAL SCHOOL,GUJARAT,PRANAMINAGAR VASTRAL AHMEDABAD-382418,AHMEDABAD,"(23.03, 72.58)",23.030135,72.613522
MOTHER TERESA WORLD SCHOOL,GUJARAT,"663, VADSAR NEAR AIR FORCE STATION GANDHINAGAR-382721",GHANDINAGAR,"(23.223, 72.65)",23.302219,72.737379
ANGEL ENGLISH MEDIUM SCHOOL,GUJARAT,"PLOT NO, 97, TADKUWA VILLAGE VYARA VYARA SURAT-394650",MARHAURA,"(25.97, 84.87)",26.008097,84.818158
REDBRICKS SCHOOL,GUJARAT,BLOCK NO.1385 &1386 NEAR NARMADA CANAL GANDHINAGAR-382721,GHANDINAGAR,"(23.223, 72.65)",23.224944,72.628556
S. B. SHARMA WORLD SCHOOL,GUJARAT,"BEHIND M. P. SHAH OLD AGE HOME ON ROAD, OPPOSITE TO JAIN DERASAR JAMNAGAR-361006",PARTAPNAGAR,"(25.4145, 87.0787)",25.460358,87.105269
SHEMFORD FUTURISTIC SCHOOL,GUJARAT,"VIDYAGRAM , R.H.PATEL TECHNICAL CAMPUS ANAND-388 560",CHICALIM,"(15.3994, 73.8408)",15.389709,73.885006
DR. VIJAYPAT SINGHANIA SCHOOL,GUJARAT,NEXT TO RAYMOND COMPANY N. H. NO: 8 VALSAD-396125,VALSAD,"(20.61, 72.926)",20.654869,72.969352
JAMNABAI NARSEE SCHOOL,GUJARAT,"BLOCK 40, BUILDING NO 40 A, ZONE - 4, ROAD 4A GANDHINAGAR-382355",GHANDINAGAR,"(23.223, 72.65)",23.278416,72.71474
ST. PAUL'S HIGH SCHOOL,HARYANA,"111, MODEL TOWN AMBALA CITY AMBALA-134 003",AMBALA,"(17.65, 79.05)",17.608678,79.002542
ST. THOMAS HIGHER SECONDARY SCHOOL,HARYANA,. JAGADHRI YAMUNANAGAR-135 003,YAMUNANAGAR,"(30.133, 77.288)",30.195165,77.301306
BELL TOLL PUBLIC SCHOOL,HARYANA,INDUSTRIAL AREA G. T. ROAD AMBALA CITY AMBALA-134 002,SALT LAKE CITY,"(22.61, 88.4)",22.547149,88.302823
ST. JOSEPH'S HIGH SCHOOL,HARYANA,. MANDI DABWALI SIRSA-125 104,SIRSA,"(29.5333, 75.0167)",29.627091,75.04974
ST. KABIR'S RESIDENTIAL & DAY SCHOOL,HARYANA,SECTOR 13 (P) DABRA ROAD HISAR-125 005,HISAR,"(29.15, 75.7)",29.096306,75.75648
LORD JESUS PUBLIC SCHOOL,HARYANA,. VIJAY PARK GURUGRAM-122 001,BURAM,"(25.9725, 86.317)",26.048387,86.358582
ADARSH PUBLIC SCHOOL,HARYANA,KUNJPURA ROAD NEAR POWER HOUSE KARNAL-132 001,KARNAL,"(29.686, 76.989)",29.778943,76.898707
LITTLE FLOWER CONVENT SCHOOL,HARYANA,SECTOR 14 PANCHKULA-134 113,PANCHKULA,"(30.74, 76.8)",30.659776,76.837393
GOLDEN HEIGHTS SCHOOL,HARYANA,PLOT NO. 4 SECTOR 56 GURUGRAM-122 001,BURAM,"(25.9725, 86.317)",26.058874,86.325947
JIVA PUBLIC SCHOOL,HARYANA,SECTOR 21 - B FARIDABAD-121 001,FARIDABAD,"(28.4167, 77.3)",28.488782,77.334536
THE SHRI RAM SCHOOL,HARYANA,MOULSARI AVENUE PHASE - 3 D.L.F. CITY GURUGRAM-122 002,SALT LAKE CITY,"(22.61, 88.4)",22.689094,88.405844
RISHI PUBLIC SCHOOL,HARYANA,SECTOR - 31 GURUGRAM-122 001,TORA,"(21.3262, 83.6708)",21.316566,83.724659
ST. XAVIER'S HIGH SCHOOL,HARYANA,SECTOR 20 PANCHKULA-134 109,PANCHKULA,"(30.74, 76.8)",30.696841,76.837337
THE SHRI RAM SCHOOL,HARYANA,"ARAVALI, HAMILTON COURT COMPLEX PHASE -4 D.L.F. CITY GURUGRAM-122 002",SALT LAKE CITY,"(22.61, 88.4)",22.608847,88.481264
SAUPIN'S SCHOOL,HARYANA,SECTOR 9 PANCHKULA-134 113,PANCHKULA,"(30.74, 76.8)",30.772983,76.883871
LT. ATUL KATARYA MEMORIAL SCHOOL,HARYANA,OPP. C.R.P.F. CAMP GURUGRAM-122 001,BURAM,"(25.9725, 86.317)",25.872746,86.367251
EURO INTERNATIONAL SCHOOL,HARYANA,SECTOR -45 GURUGRAM-122 001,TORA,"(21.3262, 83.6708)",21.34135,83.650415
ST. MARY'S CONVENT SCHOOL,HARYANA,PATIALA ROAD NARWANA JIND-126 116,PATIALA,"(30.34, 76.38)",30.396204,76.333347
CHRIST RAJA CONVENT SCHOOL,HARYANA,NARWANA ROAD JIND-126 101,JIND,"(29.3167, 76.3167)",29.365764,76.384617
SCOTTISH HIGH INTERNATIONAL SCHOOL,HARYANA,G - BLOCK SUSHANT LOK II SECTOR 57 GURUGRAM-122 002,SURSAND,"(26.65, 85.7167)",26.691118,85.745188
SHIKSHANTAR SR. SEC. SCHOOL,HARYANA,J - BLOCK SOUTH CITY I GURUGRAM-122 001,SALT LAKE CITY,"(22.61, 88.4)",22.600466,88.359004
THE BANYAN TREE WORLD SCHOOL,HARYANA,DLF GOLF COURSE ROAD PLOT NO. 70 SECTOR 53 GURUGRAM-122 003,GURRAMPOD,"(16.8667, 79.1167)",16.781376,79.142965
THE SHRIRAM MILLENNIUM SCHOOL,HARYANA,"SECTOR 81, FARIDABAD-121004",FARIDABAD,"(28.4167, 77.3)",28.376496,77.367407
MATRIKIRAN HIGH SCHOOL,HARYANA,"21, MATRIKIRAN AVENUE SECTOR-83,VATIKA INDIA NEXT, GURUGRAM-122004",HAILAKANDI,"(24.6839, 92.561)",24.713643,92.571308
DAGSHAI PUBLIC SCHOOL,HIMACHAL PRADESH,DAGSHAI PUBLIC SCHOOL DAGSHAI CANTT DAGSHAI CANTT SOLAN-173 210,GHAZIPUR,"(25.5833, 83.5667)",25.575543,83.549521
SACRED HEART SENIOR SECONDARY SCHOOL,HIMACHAL PRADESH,SUBHASH CHOWK DALHOUSIE CHAMBA-176 304,SUMBHA,"(25.5789, 86.3608)",25.595879,86.37646
OUR LADY OF THE SNOWS HIGH SCHOOL,HIMACHAL PRADESH,KULLU-175 101,ULLUR,"(10.9706, 79.4063)",10.999698,79.436969
BISHOP COTTON SCHOOL,HIMACHAL PRADESH,SHIMLA-171 002,SHIMLA,"(31.1033, 77.1722)",31.187906,77.137944
AUCKLAND HOUSE SCHOOL,HIMACHAL PRADESH,CIRCULAR ROAD SHIMLA-171 001,SHIMLA,"(31.1033, 77.1722)",31.098218,77.184997
HIMALAYAN INTERNATIONAL SCHOOL,HIMACHAL PRADESH,KALYANI HOUSE CHHARABRA SHIMLA-171 012,SHIMLA,"(31.1033, 77.1722)",31.056594,77.178536
SHIMLA PUBLIC SCHOOL,HIMACHAL PRADESH,KHALINI SHIMLA-171 002,SHIMLA,"(31.1033, 77.1722)",31.088119,77.100564
GORTON MISSION SCHOOL,HIMACHAL PRADESH,KOTGARH SHIMLA-172 031,SHIMLA,"(31.1033, 77.1722)",31.167497,77.139289
DAYANAND ADARSH VIDYALAYA,HIMACHAL PRADESH,DAYANAND CAMPUS SUNNY SIDE SOLAN-173 212,ANAND,"(22.556, 72.951)",22.524532,73.0423
SACRED HEART SR. SEC. SCHOOL,HIMACHAL PRADESH,P.O. SIDHPUR (VIA) DARI DHARAMSALA KANGRA-176 057,DHARAMSHALA,"(32.2186, 76.3183)",32.250928,76.232791
INTERNATIONAL SAHAJA PUBLIC SCHOOL,HIMACHAL PRADESH,TALNOO DHARAMSALA CANTT KANGRA-176 216,DHARAMSHALA,"(32.2186, 76.3183)",32.262425,76.341627
MOUNT CARMEL SCHOOL,HIMACHAL PRADESH,RAKKAR COLONY RAKKAR COLONY UNA-174 303,ARCOT,"(12.9, 79.3333)",12.821004,79.356231
DAY STAR SCHOOL,HIMACHAL PRADESH,POST BOX NO. 2 MANALI KULLU-175 131,MANALI,"(13.1667, 80.2667)",13.190705,80.284879
TRINITY SCHOOL,HIMACHAL PRADESH,BHUNTAR RAMSHILA ROAD MOHAL KULLU-175 126,SHIMLA,"(31.1033, 77.1722)",31.115771,77.26736
ST. XAVIER HIGH SCHOOL,HIMACHAL PRADESH,HIMACHALI BHAVAN SANJAULI SHIMLA-171 006,SHIMLA,"(31.1033, 77.1722)",31.110415,77.251106
ST. PAUL'S SENIOR SECONDARY SCHOOL,HIMACHAL PRADESH,PALAMPUR KANGRA-176 061,PALAMPUR,"(32.1097, 76.5366)",32.187852,76.520717
KULLU VALLEY SCHOOL,HIMACHAL PRADESH,RAMSHILA KULLU-175 101,SHIMLA,"(31.1033, 77.1722)",31.061496,77.223941
CARMEL CONVENT SCHOOL,HIMACHAL PRADESH,SHIMLA ROAD NAHAN SIRMAUR-173 001,SHIMLA,"(31.1033, 77.1722)",31.152763,77.178428
ST. MARY'S SCHOOL,HIMACHAL PRADESH,SANDAL CHAKKAR SHIMLA-171 005,SHIMLA,"(31.1033, 77.1722)",31.153194,77.127639
E.C.I. CHALET DAY SCHOOL,HIMACHAL PRADESH,THE MALL THE MALL SHIMLA-171 001,SHIMLA,"(31.1033, 77.1722)",31.046259,77.191885
MOUNT CARMEL SCHOOL,HIMACHAL PRADESH,THAKURDWARA THAKURDWARA KANGRA-176 102,DWARKA,"(22.2403, 68.9686)",22.163495,69.034588
MOUNT CARMEL SCHOOL,HIMACHAL PRADESH,PANTHEHAR ROAD BAIJNATH KANGRA-176 125,KHUTHA BAIJNATH,"(26.0268, 87.117)",26.121621,87.075017
MOUNT CARMEL HIGH SCHOOL,HIMACHAL PRADESH,DHUGIARI (GAGGAL) GAGGAL KANGRA-176 209,DHUPGARI,"(26.6, 89.02)",26.632638,89.086731
AUCKLAND HOUSE SCHOOL FOR BOYS,HIMACHAL PRADESH,BELVEDERE SHIMLA-171001,SHIMLA,"(31.1033, 77.1722)",31.171861,77.131143
U.S. GLOBAL PUBLIC SCHOOL,HIMACHAL PRADESH,V.P.O. SANGHNAI TEHSIL GHANARI UNA-177212,CHANWARI,"(23.2, 82.35)",23.183513,82.388592
RAMA GLOBAL SCHOOL,INDONESIA,P.O. BOX NO. 60 PURWAKARTA JAWA BARAT NA-41101,AMBARA,"(22.1892, 78.6903)",22.280323,78.722101
S.E. RLY. MIXED HIGHER SECONDARY SCHOOL (E.M.),JHARKHAND,P.O. CHAKRADHARPUR CHAKRADHARPUR WEST SINGHBHUM-833 102,CHAKRADHARPUR,"(22.7, 85.63)",22.627557,85.701605
DE NOBILI SCHOOL,JHARKHAND,MAITHON DAM P.O. DHANBAD-828 207,DHANBAD,"(23.7998, 86.4305)",23.728204,86.353111
DE NOBILI SCHOOL,JHARKHAND,POST BOX NO. 108 C.M.R.I. DHANBAD-828 001,DHANBAD,"(23.7998, 86.4305)",23.731787,86.391507
DE NOBILI SCHOOL,JHARKHAND,P.O. MUGMA DHANBAD-828 204,DHANBAD,"(23.7998, 86.4305)",23.76362,86.509007
DE NOBILI SCHOOL,JHARKHAND,P.O. SINDRI DHANBAD-828 122,DHANBAD,"(23.7998, 86.4305)",23.866692,86.44333
ST. XAVIER'S SCHOOL,JHARKHAND,BOKARO STEEL CITY BOKARO STEEL CITY BOKARO-827 001,SALT LAKE CITY,"(22.61, 88.4)",22.523579,88.348546
SACRED HEART SCHOOL,JHARKHAND,CHIANKI P.O. DALTONGANJ PALAMU-822 102,DALTONGANJ,"(24.0333, 84.0667)",24.03773,84.07529
CARMEL SCHOOL,JHARKHAND,P.O. BOX NO. 23 OPP. CIRCUIT HOUSE DHANBAD-828 001,DHANBAD,"(23.7998, 86.4305)",23.898409,86.470678
DE NOBILI SCHOOL,JHARKHAND,P.O. F.R.I. DHANBAD-828 108,DHANBAD,"(23.7998, 86.4305)",23.844386,86.468316
CARMEL SCHOOL,JHARKHAND,P.O. F. R. I. DHANBAD-828 108,DHANBAD,"(23.7998, 86.4305)",23.754102,86.438067
DE NOBILI SCHOOL,JHARKHAND,P.O. SIJUA DHANBAD-828 121,DHANBAD,"(23.7998, 86.4305)",23.785783,86.512859
ST. FRANCIS SCHOOL,JHARKHAND,P.O. B. DEOGHAR B DEOGHAR DEOGHAR-814 112,DEOGHAR,"(24.48, 86.7)",24.575316,86.649337
DE NOBILI SCHOOL,JHARKHAND,P.O. CHANDRAPURA CHANDRAPURA BOKARO-828 403,BOKARO,"(23.7871, 85.9564)",23.81543,86.028811
CARMEL SCHOOL,JHARKHAND,P.O. BOX NO. 90 GIRIDIH-815 301,GIRIA,"(24.5167, 88.0667)",24.439717,88.033504
ST. THOMAS SCHOOL,JHARKHAND,P.O. GODDA GODDA-814 133,GODDA,"(24.827, 87.2125)",24.884146,87.133038
PATRATU SCHOOL OF ECONOMICS,JHARKHAND,P.O. PATRATU THERMAL POWER STATION RAMGARH-829 119,PATRATU,"(23.67, 85.28)",23.678201,85.192442
SIDDHARTH PUBLIC SCHOOL,JHARKHAND,P.O. RAMGARH CANTT SIDDARTH NAGAR HAZARIBAG-829 122,RAMGARH,"(25.2889, 83.6535)",25.388097,83.683644
GULMOHUR HIGH SCHOOL,JHARKHAND,TELCO COLONY JAMSHEDPUR EAST SINGHBHUM-831 004,JAMSHEDPUR,"(22.7925, 86.1842)",22.778852,86.202511
LITTLE FLOWER SCHOOL,JHARKHAND,TELCO COLONY JAMSHEDPUR EAST SINGHBHUM-831 004,JAMSHEDPUR,"(22.7925, 86.1842)",22.741254,86.259699
LOYOLA SCHOOL,JHARKHAND,OPP: BDELDIH CLUB JAMSHEDPUR EAST SINGHBHUM-831 001,JAMSHEDPUR,"(22.7925, 86.1842)",22.699679,86.174867
SACRED HEART CONVENT SCHOOL,JHARKHAND,NORTHERN TOWN BISTUPUR P.O. JAMSHEDPUR EAST SINGHBHUM-831 001,JAMSHEDPUR,"(22.7925, 86.1842)",22.858214,86.211127
D.B.M.S. ENGLISH SCHOOL,JHARKHAND,"ROAD NO. 7, B.H. AREA P.O. KADMA JAMSHEDPUR EAST SINGHBHUM-831 005",JAMSHEDPUR,"(22.7925, 86.1842)",22.779191,86.235097
RAJENDRA VIDYALAYA,JHARKHAND,"SWARNAREKHA LINK ROAD, SAKCHI JAMSHEDPUR EAST SINGHBHUM-831 001",JAMSHEDPUR,"(22.7925, 86.1842)",22.719526,86.218075
HILL TOP SCHOOL,JHARKHAND,TELCO COLONY JAMSHEDPUR EAST SINGHBHUM-831 004,JAMSHEDPUR,"(22.7925, 86.1842)",22.78226,86.213196
KERALA SAMAJAM MODEL SCHOOL,JHARKHAND,SAKCHI JAMSHEDPUR EAST SINGHBHUM-831 001,JAMSHEDPUR,"(22.7925, 86.1842)",22.696769,86.260169
CHURCH SCHOOL,JHARKHAND,BELDIH TRIANGLE JAMSHEDPUR EAST SINGHBHUM-831 001,JAMSHEDPUR,"(22.7925, 86.1842)",22.695049,86.199572
CARMEL SCHOOL,JHARKHAND,MADHUPUR DEOGHAR-815 353,DEOGHAR,"(24.48, 86.7)",24.395669,86.635568
BISHOP WESTCOTT BOYS' SCHOOL,JHARKHAND,P.O. NAMKUM RANCHI-834 010,RANCHI,"(23.36, 85.33)",23.410572,85.363695
BISHOP WESTCOTT GIRLS' SCHOOL,JHARKHAND,P.O. NAMKUM RANCHI-834 010,RANCHI,"(23.36, 85.33)",23.337745,85.326651
LORETO CONVENT,JHARKHAND,P.O. BOX NO. 17 DORANDA H.P.O. RANCHI-834 002,RANCHI,"(23.36, 85.33)",23.294188,85.376553
ST. XAVIER'S SCHOOL,JHARKHAND,DORANDA P.O. P.O. BOX NO. 16 RANCHI-834 002,RANCHI,"(23.36, 85.33)",23.359145,85.266779
ST. ANTHONY'S SCHOOL,JHARKHAND,"NORTH OFFICE PARA DORANDA, P.O. HINOO RANCHI-834 002",DORANDA,"(24.471, 85.9449)",24.566213,85.93274
ST. THOMAS SCHOOL,JHARKHAND,SECTOR-3 DHURWA RANCHI-834 004,RANCHI,"(23.36, 85.33)",23.300554,85.284899
S.D.A. SENIOR SECONDARY SCHOOL,JHARKHAND,", KHUNTI RANCHI-835 210",RANCHI,"(23.36, 85.33)",23.280356,85.273627
SACRED HEART SCHOOL,JHARKHAND,HULHUNDU P.O. HULHUNDU RANCHI-835 221,RANCHI,"(23.36, 85.33)",23.418572,85.417062
URUSULINE ENGLISH MEDIUM SCHOOL,JHARKHAND,MURI RANCHI-835 101,RANCHI,"(23.36, 85.33)",23.457344,85.235493
ST. XAVIER'S SCHOOL,JHARKHAND,SAHIBGANJ SAHIBGANJ-816 109,SAHIBGANJ,"(25.25, 87.65)",25.230506,87.604999
ST. JOSEPH'S CONVENT HIGH SCHOOL,JHARKHAND,P.O. MOSABONI MINES SINGHBHUM EAST SINGHBHUM-832 104,TONSE EAST,"(13.3963, 74.7217)",13.35676,74.744183
LOYOLA SCHOOL,JHARKHAND,P.O. CHIRKUNDA TALDANGA DHANBAD-828 202,DHANBAD,"(23.7998, 86.4305)",23.824547,86.415145
NARBHERAM HANSRAJ ENGLISH SCHOOL,JHARKHAND,"KHARKAI LINK ROAD, BISTUPUR JAMSHEDPUR EAST SINGHBHUM-831 001",JAMSHEDPUR,"(22.7925, 86.1842)",22.748482,86.208026
